user_id,user_type,location_id,selected_category_ids
client_1341,client,34,
client_1342,client,30,
client_1343,client,2,
client_1344,client,6,
client_1345,client,33,
client_1346,client,16,
client_1347,client,7,
client_1348,client,25,
client_1349,client,34,
client_1350,client,18,
client_1351,client,55,
client_1352,client,30,
client_1353,client,41,
client_1354,client,16,
client_1355,client,1,
client_1356,client,43,
client_1357,client,26,
client_1358,client,12,
client_1359,client,5,
client_1360,client,19,
client_1361,client,51,
client_1362,client,33,
client_1363,client,49,
client_1364,client,54,
client_1365,client,3,
client_1366,client,36,
client_1367,client,46,
client_1368,client,52,
client_1369,client,1,
client_1370,client,48,
client_1371,client,40,
client_1372,client,7,
client_1373,client,16,
client_1374,client,25,
client_1375,client,44,
client_1376,client,7,
client_1377,client,6,
client_1378,client,36,
client_1379,client,60,
client_1380,client,4,
client_1381,client,14,
client_1382,client,58,
client_1383,client,56,
client_1384,client,57,
client_1385,client,35,
client_1386,client,25,
client_1387,client,3,
client_1388,client,1,
client_1389,client,13,
client_1390,client,50,
client_1391,client,35,
client_1392,client,42,
client_1393,client,14,
client_1394,client,11,
client_1395,client,38,
client_1396,client,14,
client_1397,client,36,
client_1398,client,24,
client_1399,client,22,
client_1400,client,50,
client_1401,client,40,
client_1402,client,28,
client_1403,client,7,
client_1404,client,50,
client_1405,client,38,
client_1406,client,3,
client_1407,client,23,
client_1408,client,3,
client_1409,client,7,
client_1410,client,26,
client_1411,client,55,
client_1412,client,41,
client_1413,client,27,
client_1414,client,2,
client_1415,client,19,
client_1416,client,24,
client_1417,client,3,
client_1418,client,9,
client_1419,client,45,
client_1420,client,46,
client_1421,client,36,
client_1422,client,12,
client_1423,client,52,
client_1424,client,22,
client_1425,client,30,
client_1426,client,51,
client_1427,client,8,
client_1428,client,18,
client_1429,client,41,
client_1430,client,44,
client_1431,client,50,
client_1432,client,6,
client_1433,client,51,
client_1434,client,24,
client_1435,client,41,
client_1436,client,25,
client_1437,client,39,
client_1438,client,56,
client_1439,client,59,
client_1440,client,31,
client_1441,client,11,
client_1442,client,14,
client_1443,client,48,
client_1444,client,46,
client_1445,client,32,
client_1446,client,9,
client_1447,client,45,
client_1448,client,7,
client_1449,client,47,
client_1450,client,28,
client_1451,client,40,
client_1452,client,14,
client_1453,client,37,
client_1454,client,60,
client_1455,client,12,
client_1456,client,7,
client_1457,client,43,
client_1458,client,7,
client_1459,client,25,
client_1460,client,9,
client_1461,client,26,
client_1462,client,19,
client_1463,client,5,
client_1464,client,4,
client_1465,client,18,
client_1466,client,11,
client_1467,client,43,
client_1468,client,41,
client_1469,client,5,
client_1470,client,12,
client_1471,client,25,
client_1472,client,38,
client_1473,client,42,
client_1474,client,40,
client_1475,client,9,
client_1476,client,25,
client_1477,client,18,
client_1478,client,48,
client_1479,client,37,
client_1480,client,60,
client_1481,client,42,
client_1482,client,13,
client_1483,client,50,
client_1484,client,46,
client_1485,client,37,
client_1486,client,39,
client_1487,client,44,
client_1488,client,58,
client_1489,client,4,
client_1490,client,11,
client_1491,client,7,
client_1492,client,40,
client_1493,client,21,
client_1494,client,18,
client_1495,client,41,
client_1496,client,4,
client_1497,client,46,
client_1498,client,23,
client_1499,client,37,
client_1500,client,27,
client_1501,client,30,
client_1502,client,33,
client_1503,client,4,
client_1504,client,1,
client_1505,client,3,
client_1506,client,10,
client_1507,client,12,
client_1508,client,9,
client_1509,client,6,
client_1510,client,55,
client_1511,client,37,
client_1512,client,3,
client_1513,client,19,
client_1514,client,1,
client_1515,client,14,
client_1516,client,48,
client_1517,client,55,
client_1518,client,30,
client_1519,client,15,
client_1520,client,37,
client_1521,client,41,
client_1522,client,10,
client_1523,client,43,
client_1524,client,55,
client_1525,client,14,
client_1526,client,5,
client_1527,client,44,
client_1528,client,39,
client_1529,client,27,
client_1530,client,29,
client_1531,client,41,
client_1532,client,3,
client_1533,client,17,
client_1534,client,47,
client_1535,client,44,
client_1536,client,57,
client_1537,client,38,
client_1538,client,36,
client_1539,client,49,
client_1540,client,39,
client_1541,client,20,
client_1542,client,31,
client_1543,client,24,
client_1544,client,13,
client_1545,client,46,
client_1546,client,54,
client_1547,client,60,
client_1548,client,19,
client_1549,client,3,
client_1550,client,18,
client_1551,client,8,
client_1552,client,47,
client_1553,client,16,
client_1554,client,48,
client_1555,client,57,
client_1556,client,24,
client_1557,client,46,
client_1558,client,36,
client_1559,client,58,
client_1560,client,51,
client_1561,client,20,
client_1562,client,44,
client_1563,client,46,
client_1564,client,35,
client_1565,client,31,
client_1566,client,23,
client_1567,client,60,
client_1568,client,16,
client_1569,client,24,
client_1570,client,37,
client_1571,client,45,
client_1572,client,25,
client_1573,client,2,
client_1574,client,18,
client_1575,client,29,
client_1576,client,3,
client_1577,client,42,
client_1578,client,44,
client_1579,client,31,
client_1580,client,37,
client_1581,client,20,
client_1582,client,33,
client_1583,client,45,
client_1584,client,22,
client_1585,client,29,
client_1586,client,27,
client_1587,client,39,
client_1588,client,18,
client_1589,client,6,
client_1590,client,6,
client_1591,client,25,
client_1592,client,17,
client_1593,client,11,
client_1594,client,43,
client_1595,client,14,
client_1596,client,60,
client_1597,client,2,
client_1598,client,39,
client_1599,client,41,
client_1600,client,24,
client_1601,client,39,
client_1602,client,29,
client_1603,client,6,
client_1604,client,39,
client_1605,client,18,
client_1606,client,51,
client_1607,client,43,
client_1608,client,10,
client_1609,client,52,
client_1610,client,18,
client_1611,client,47,
client_1612,client,8,
client_1613,client,52,
client_1614,client,53,
client_1615,client,27,
client_1616,client,37,
client_1617,client,7,
client_1618,client,53,
client_1619,client,52,
client_1620,client,21,
client_1621,client,43,
client_1622,client,11,
client_1623,client,26,
client_1624,client,14,
client_1625,client,51,
client_1626,client,37,
client_1627,client,34,
client_1628,client,2,
client_1629,client,53,
client_1630,client,11,
client_1631,client,25,
client_1632,client,50,
client_1633,client,19,
client_1634,client,58,
client_1635,client,46,
client_1636,client,31,
client_1637,client,23,
client_1638,client,49,
client_1639,client,23,
client_1640,client,18,
client_1641,client,1,
client_1642,client,6,
client_1643,client,33,
client_1644,client,57,
client_1645,client,14,
client_1646,client,24,
client_1647,client,23,
client_1648,client,20,
client_1649,client,4,
client_1650,client,17,
client_1651,client,27,
client_1652,client,24,
client_1653,client,40,
client_1654,client,28,
client_1655,client,20,
client_1656,client,51,
client_1657,client,58,
client_1658,client,50,
client_1659,client,18,
client_1660,client,47,
client_1661,client,33,
client_1662,client,45,
client_1663,client,60,
client_1664,client,27,
client_1665,client,31,
client_1666,client,16,
client_1667,client,24,
client_1668,client,4,
client_1669,client,30,
client_1670,client,42,
client_1671,client,33,
client_1672,client,38,
client_1673,client,28,
client_1674,client,31,
client_1675,client,16,
client_1676,client,41,
client_1677,client,9,
client_1678,client,49,
client_1679,client,51,
client_1680,client,1,
client_1681,client,60,
client_1682,client,15,
client_1683,client,56,
client_1684,client,5,
client_1685,client,6,
client_1686,client,41,
client_1687,client,21,
client_1688,client,43,
client_1689,client,32,
client_1690,client,28,
client_1691,client,2,
client_1692,client,30,
client_1693,client,13,
client_1694,client,43,
client_1695,client,1,
client_1696,client,11,
client_1697,client,25,
client_1698,client,45,
client_1699,client,7,
client_1700,client,26,
client_1701,client,36,
client_1702,client,53,
client_1703,client,48,
client_1704,client,18,
client_1705,client,37,
client_1706,client,43,
client_1707,client,34,
client_1708,client,45,
client_1709,client,8,
client_1710,client,13,
client_1711,client,56,
client_1712,client,27,
client_1713,client,35,
client_1714,client,15,
client_1715,client,36,
client_1716,client,40,
client_1717,client,58,
client_1718,client,29,
client_1719,client,42,
client_1720,client,52,
client_1721,client,15,
client_1722,client,9,
client_1723,client,39,
client_1724,client,15,
client_1725,client,9,
client_1726,client,16,
client_1727,client,28,
client_1728,client,49,
client_1729,client,60,
client_1730,client,8,
client_1731,client,51,
client_1732,client,27,
client_1733,client,47,
client_1734,client,46,
client_1735,client,15,
client_1736,client,34,
client_1737,client,41,
client_1738,client,17,
client_1739,client,26,
client_1740,client,28,
client_1741,client,56,
client_1742,client,43,
client_1743,client,20,
client_1744,client,42,
client_1745,client,5,
client_1746,client,16,
client_1747,client,5,
client_1748,client,31,
client_1749,client,31,
client_1750,client,59,
client_1751,client,3,
client_1752,client,27,
client_1753,client,24,
client_1754,client,25,
client_1755,client,5,
client_1756,client,53,
client_1757,client,19,
client_1758,client,31,
client_1759,client,15,
client_1760,client,43,
client_1761,client,53,
client_1762,client,26,
client_1763,client,45,
client_1764,client,26,
client_1765,client,50,
client_1766,client,39,
client_1767,client,51,
client_1768,client,1,
client_1769,client,51,
client_1770,client,13,
client_1771,client,48,
client_1772,client,6,
client_1773,client,39,
client_1774,client,38,
client_1775,client,31,
client_1776,client,45,
client_1777,client,57,
client_1778,client,30,
client_1779,client,10,
client_1780,client,59,
client_1781,client,23,
client_1782,client,26,
client_1783,client,50,
client_1784,client,15,
client_1785,client,32,
client_1786,client,53,
client_1787,client,30,
client_1788,client,18,
client_1789,client,40,
client_1790,client,43,
client_1791,client,25,
client_1792,client,24,
client_1793,client,31,
client_1794,client,60,
client_1795,client,60,
client_1796,client,49,
client_1797,client,7,
client_1798,client,7,
client_1799,client,6,
client_1800,client,34,
client_1801,client,9,
client_1802,client,14,
client_1803,client,12,
client_1804,client,44,
client_1805,client,48,
client_1806,client,29,
client_1807,client,9,
client_1808,client,18,
client_1809,client,28,
client_1810,client,38,
client_1811,client,57,
client_1812,client,31,
client_1813,client,35,
client_1814,client,43,
client_1815,client,59,
client_1816,client,19,
client_1817,client,53,
client_1818,client,5,
client_1819,client,3,
client_1820,client,44,
client_1821,client,30,
client_1822,client,57,
client_1823,client,45,
client_1824,client,24,
client_1825,client,60,
client_1826,client,39,
client_1827,client,5,
client_1828,client,17,
client_1829,client,60,
client_1830,client,7,
client_1831,client,29,
client_1832,client,32,
client_1833,client,6,
client_1834,client,59,
client_1835,client,31,
client_1836,client,13,
client_1837,client,60,
client_1838,client,37,
client_1839,client,34,
client_1840,client,21,
client_1841,client,24,
client_1842,client,4,
client_1843,client,15,
client_1844,client,52,
client_1845,client,28,
client_1846,client,26,
client_1847,client,28,
client_1848,client,45,
client_1849,client,14,
client_1850,client,4,
client_1851,client,19,
client_1852,client,7,
client_1853,client,33,
client_1854,client,16,
client_1855,client,18,
client_1856,client,27,
client_1857,client,11,
client_1858,client,2,
client_1859,client,7,
client_1860,client,53,
client_1861,client,3,
client_1862,client,34,
client_1863,client,39,
client_1864,client,23,
client_1865,client,49,
client_1866,client,47,
client_1867,client,28,
client_1868,client,14,
client_1869,client,2,
client_1870,client,10,
client_1871,client,2,
client_1872,client,32,
client_1873,client,19,
client_1874,client,48,
client_1875,client,15,
client_1876,client,48,
client_1877,client,7,
client_1878,client,39,
client_1879,client,58,
client_1880,client,36,
client_1881,client,56,
client_1882,client,1,
client_1883,client,27,
client_1884,client,22,
client_1885,client,41,
client_1886,client,17,
client_1887,client,56,
client_1888,client,38,
client_1889,client,7,
client_1890,client,52,
client_1891,client,3,
client_1892,client,49,
client_1893,client,56,
client_1894,client,47,
client_1895,client,5,
client_1896,client,15,
client_1897,client,40,
client_1898,client,37,
client_1899,client,20,
client_1900,client,56,
client_1901,client,51,
client_1902,client,10,
client_1903,client,13,
client_1904,client,11,
client_1905,client,18,
client_1906,client,28,
client_1907,client,57,
client_1908,client,9,
client_1909,client,17,
client_1910,client,32,
client_1911,client,38,
client_1912,client,14,
client_1913,client,27,
client_1914,client,4,
client_1915,client,11,
client_1916,client,27,
client_1917,client,31,
client_1918,client,8,
client_1919,client,50,
client_1920,client,8,
client_1921,client,18,
client_1922,client,50,
client_1923,client,3,
client_1924,client,55,
client_1925,client,50,
client_1926,client,29,
client_1927,client,10,
client_1928,client,58,
client_1929,client,60,
client_1930,client,18,
client_1931,client,57,
client_1932,client,4,
client_1933,client,2,
client_1934,client,45,
client_1935,client,41,
client_1936,client,59,
client_1937,client,42,
client_1938,client,39,
client_1939,client,41,
client_1940,client,30,
